,Time,HundredGigE0/0/0/8packets-received,HundredGigE0/0/0/13bytes-received,HundredGigE0/0/0/13bytes-sent,HundredGigE0/0/0/0packets-sent,HundredGigE0/0/0/31packets-received,HundredGigE0/0/0/6bytes-sent,HundredGigE0/0/0/14bytes-received,HundredGigE0/0/0/10packets-received,HundredGigE0/0/0/0output-drops,HundredGigE0/0/0/0bytes-sent,HundredGigE0/0/0/15packets-received,HundredGigE0/0/0/16bytes-sent,HundredGigE0/0/0/0packets-received,HundredGigE0/0/0/9packets-received,HundredGigE0/0/0/3packets-sent,HundredGigE0/0/0/31bytes-received,HundredGigE0/0/0/14packets-received,HundredGigE0/0/0/31packets-sent,HundredGigE0/0/0/2packets-sent,HundredGigE0/0/0/9packets-sent,HundredGigE0/0/0/10packets-sent,HundredGigE0/0/0/12bytes-sent,HundredGigE0/0/0/4packets-received,HundredGigE0/0/0/11packets-received,HundredGigE0/0/0/13output-packet-rate,HundredGigE0/0/0/8bytes-sent,HundredGigE0/0/0/18bytes-received,HundredGigE0/0/0/17packets-received,backup-routes-count,HundredGigE0/0/0/18packets-sent,HundredGigE0/0/0/7packets-sent,HundredGigE0/0/0/17bytes-sent,HundredGigE0/0/0/1packets-received,HundredGigE0/0/0/8packets-sent,HundredGigE0/0/0/7bytes-received,HundredGigE0/0/0/9bytes-received,HundredGigE0/0/0/6bytes-received,protocol-route-memory,HundredGigE0/0/0/10bytes-sent,HundredGigE0/0/0/14packets-sent,HundredGigE0/0/0/5packets-received,HundredGigE0/0/0/2packets-received,HundredGigE0/0/0/6packets-received,HundredGigE0/0/0/16packets-received,HundredGigE0/0/0/1output-drops,HundredGigE0/0/0/31output-drops,HundredGigE0/0/0/13packets-sent,HundredGigE0/0/0/11bytes-sent,HundredGigE0/0/0/30bytes-received,HundredGigE0/0/0/6packets-sent,HundredGigE0/0/0/8bytes-received,HundredGigE0/0/0/17bytes-received,HundredGigE0/0/0/3packets-received,HundredGigE0/0/0/2bytes-sent,HundredGigE0/0/0/5bytes-received,HundredGigE0/0/0/15packets-sent,HundredGigE0/0/0/18packets-received,HundredGigE0/0/0/19bytes-sent,HundredGigE0/0/0/16packets-sent,HundredGigE0/0/0/1bytes-received,HundredGigE0/0/0/15bytes-sent,HundredGigE0/0/0/7packets-received,HundredGigE0/0/0/5bytes-sent,HundredGigE0/0/0/31bytes-sent,HundredGigE0/0/0/30packets-sent,HundredGigE0/0/0/1bytes-sent,HundredGigE0/0/0/12packets-sent,HundredGigE0/0/0/19packets-sent,performance-statistics__vrf__inbound-update-messages,HundredGigE0/0/0/11bytes-received,HundredGigE0/0/0/4bytes-received,HundredGigE0/0/0/2bytes-received,HundredGigE0/0/0/15bytes-received,HundredGigE0/0/0/5packets-sent,HundredGigE0/0/0/17packets-sent,HundredGigE0/0/0/1packets-sent,HundredGigE0/0/0/30packets-received,HundredGigE0/0/0/3bytes-received,HundredGigE0/0/0/30output-drops,HundredGigE0/0/0/16bytes-received,HundredGigE0/0/0/10bytes-received,HundredGigE0/0/0/3bytes-sent,HundredGigE0/0/0/1output-packet-rate,HundredGigE0/0/0/11packets-sent,HundredGigE0/0/0/13packets-received,HundredGigE0/0/0/19packets-received,HundredGigE0/0/0/4bytes-sent,HundredGigE0/0/0/9bytes-sent,HundredGigE0/0/0/7bytes-sent,HundredGigE0/0/0/30bytes-sent,HundredGigE0/0/0/12packets-received,HundredGigE0/0/0/4packets-sent,HundredGigE0/0/0/12bytes-received,HundredGigE0/0/0/19bytes-received,HundredGigE0/0/0/14bytes-sent,HundredGigE0/0/0/18bytes-sent
10,1519089574,-1.7093235583304847,-1.715715169146102,-1.7246487017197254,-1.7108459381671728,-1.7091329291420412,-1.704220963709872,-1.6995984700890503,-1.7139097292115695,-1.7158746708009727,-1.7088556790280491,-1.695941030944729,-1.6900837286297905,-1.710196419412807,-1.7158953181448198,-1.7107107981983445,-1.7101758500254742,-1.7048883380394004,-1.7088446861405668,-1.7102076146949958,-1.717950350355462,-1.713831297716074,-1.7170960674096658,-1.7269446561527826,-1.7142893026586983,0.21212781019849053,-1.725648048056177,-1.696705061312068,-1.6847980321519798,0.04556453176212758,-1.70709988589491,-1.7077391548574732,-1.688855600148965,-1.710019449085658,-1.7257785804484866,-1.7334189530906974,-1.707114974954173,-1.7110756749852296,0.056297157443045316,-1.7143705471911852,-1.7289973111063994,-1.7265465174150676,-1.7109994651253062,-1.7184022233777199,-1.7042583099907302,-1.7338549699458976,-1.7190410185466067,-1.7253928270284964,-1.725813744484683,-1.7129917722635615,-1.7079138696186378,-1.7039108112124066,-1.685126615137503,-1.7084452515220667,-1.7104591170671224,-1.7250181534707225,-1.7101284291894272,-1.6932411354273638,-1.7008044273248668,-1.693680524914673,-1.7082012542464922,-1.7063020118610548,-1.7355978529377372,-1.7028073178387682,-1.708515126243916,-1.7171241107672246,-1.7114990039303122,-1.7167647264934562,-1.7031327806387162,-1.3867522052633134,-1.709525971454682,-1.7252340205523828,-1.711363177152517,-1.6699928404809727,-1.7029989312376919,-1.69837219263257,-1.713353115886806,-1.718042720298463,-1.7089580755930487,-1.764571617554142,-1.700523489999479,-1.70668780988165,-1.7107628808130064,0.32609994540447435,-1.7227884613509725,-1.7200445908071005,-1.6912822317103566,-1.6944663317008362,-1.7169441018082188,-1.7057647792285053,-1.7119118825107709,-1.714716493503032,-1.699079039528656,-1.7054707260754614,-1.6876522414527009,-1.7303098571733133,-1.7057951183470563
11,1519089579,-1.7082368578427423,-1.7146050369839154,-1.7236063249841571,-1.7097324808645298,-1.7080508576068525,-1.7031768393893811,-1.6984880944291743,-1.7128180304230953,-1.7144066652883019,-1.7077503554931275,-1.6948752457682783,-1.689012545501741,-1.7090996093585578,-1.714808310359181,-1.7088487604829241,-1.7090909803476944,-1.7037868213776302,-1.707761428329639,-1.7102076146949958,-1.7167969499294946,-1.7127109746240419,-1.7159545789519801,-1.7257648547001037,-1.7131579123479113,0.1710506874971732,-1.7245293300380575,-1.6956278147330626,-1.683777757347814,0.04556453176212758,-1.7059812732841013,-1.7066821925664069,-1.6877606409924635,-1.7089158810499214,-1.7246732019593818,-1.732291319629686,-1.706084784809248,-1.7099377073183328,0.056297157443045316,-1.7132375655190728,-1.7278773641389087,-1.7254127138525766,-1.702465757836523,-1.7172610974747966,-1.7031596656916212,-1.7319970494675947,-1.7177040494021425,-1.7243415112368832,-1.7247983200780796,-1.7119021456355745,-1.706853993699192,-1.7028381872868532,-1.684124133778823,-1.7084452515220667,-1.7104591170671224,-1.723880258592654,-1.7090573532457944,-1.6921734909056816,-1.6996879408283665,-1.6925920939400012,-1.7071018116005958,-1.705237002147105,-1.7344626003684942,-1.701712665235304,-1.7074349160997349,-1.7160345429147614,-1.7103758176529826,-1.7156270717370714,-1.7020177734287651,-1.3867522052633134,-1.7083927958887979,-1.724055668100587,-1.7020715498494736,-1.6690181497989,-1.7019098590780508,-1.6972572465586566,-1.7122266894516198,-1.716953083248065,-1.7089580755930487,-1.7631887476146568,-1.699432994466214,-1.705599492628262,-1.7074287526301095,0.34937200631401955,-1.7217565424200805,-1.718933490377637,-1.6901567077745334,-1.6933899626179851,-1.7157837207971316,-1.704708241595452,-1.7108235155575404,-1.7136250196076572,-1.697986844872101,-1.7043955726969606,-1.686509686781213,-1.7291852036036677,-1.7046694838434624
12,1519089585,-1.7059914697736218,-1.7125360117631945,-1.7213843345511812,-1.7075568627765192,-1.7059047995781322,-1.7011831239211423,-1.6963233255826238,-1.7106615719301905,-1.712556774116151,-1.7055910726861447,-1.6928340306605665,-1.686927765090559,-1.7069560517030598,-1.7126636026951407,-1.703262647336663,-1.7069296913538576,-1.701634169817343,-1.705626984660646,-1.701678444776598,-1.7145773578699075,-1.710556863307419,-1.7137336625709572,-1.7235196718389054,-1.7110254862073326,0.21553512913224035,-1.7224551419874135,-1.6934575515137842,-1.6817327569935498,0.04556453176212758,-1.7037933584716074,-1.7045633216177214,-1.6857291177352367,-1.7067605131638401,-1.7225984279891613,-1.7300771330405065,-1.7039767154166177,-1.7077814437299486,0.056297157443045316,-1.7110705860727318,-1.7256830581207065,-1.7232282074062262,-1.702465757836523,-1.7150929784844235,-1.700989667811371,-1.728259853103192,-1.7159557715740474,-1.7221202284435868,-1.7227036055760783,-1.7097357550945045,-1.7048014979769748,-1.7005916000974306,-1.6820947050186206,-1.7084452515220667,-1.7011723886667869,-1.7217085108129209,-1.7070308128740164,-1.6900327457591096,-1.697414565917551,-1.6904855715933969,-1.7049692251518924,-1.7032236433734036,-1.7322398790463087,-1.699626167870945,-1.7052861898520657,-1.7138680938013546,-1.7081972529127771,-1.7134233673429011,-1.699753549308709,-1.3867522052633134,-1.7062427630805543,-1.7217981091046421,-1.7020715498494736,-1.6671346780259026,-1.6998277394310686,-1.695146831510497,-1.7100515418242275,-1.7147760360420745,-1.7089580755930487,-1.7614199694876558,-1.6972590692437126,-1.703413087577916,-1.702847507798648,0.34428966293263874,-1.7196481870761355,-1.7168491088270774,-1.6880266551319008,-1.6912989540444823,-1.7135926439352156,-1.7025791659747365,-1.708661284725636,-1.711509513734044,-1.6958724289308609,-1.7022867100445813,-1.6844100931233783,-1.7269745467276445,-1.7024687894240231
13,1519089591,-1.7035891009135484,-1.7101830223302692,-1.7189650382417014,-1.7051206998179345,-1.7034957026166928,-1.6989405531733848,-1.6939153500956328,-1.7082428919359263,-1.7101366072820985,-1.7031720452886154,-1.6905682765320798,-1.684544575286319,-1.7045585625746482,-1.7102541039795187,-1.6958144964749815,-1.7045264202050896,-1.6992607288623751,-1.703235557883456,-1.6931492748582002,-1.712101833031529,-1.7081823560410223,-1.7112311432730598,-1.7210947708689313,-1.708687637880932,0.22089455787178433,-1.7201283748692757,-1.691048206239534,-1.6793631975480516,0.04556453176212758,-1.7014060251351517,-1.7021319786551978,-1.6834790415327456,-1.7043421515290376,-1.7202445127831159,-1.7275942564784212,-1.7015854738179557,-1.705318043856943,0.056297157443045316,-1.7086898514689028,-1.723243311658109,-1.7207264001680944,-1.6939320505477398,-1.712630596979107,-1.698560445187483,-1.72664751981455,-1.7136326596314053,-1.7196884013902853,-1.7202750259719544,-1.7073245453399375,-1.7025109374202387,-1.6982363196097103,-1.6797145985812216,-1.6913830258868212,-1.6930199171703093,-1.7192137779102168,-1.7046940617219144,-1.6876509975555902,-1.6949007200791102,-1.6881075851006329,-1.7025795599792177,-1.7009093126572652,-1.7297660371561505,-1.6972642146470678,-1.7028962462873,-1.711454867569,-1.7058165371268996,-1.7109411024232406,-1.6972529156631269,-1.3867522052633134,-1.7039111428481404,-1.7194088654061155,-1.6939147777895498,-1.6650941824695629,-1.6974582330999661,-1.692818489821311,-1.707651074630991,-1.712360240173196,-1.690950725522908,-1.7590886447270053,-1.6948327600367779,-1.7010796143472457,-1.6967391813566994,0.3107366870333149,-1.7172324898841933,-1.7144422962296249,-1.6856505690462082,-1.6889703245215022,-1.7111259530587049,-1.7001329208188125,-1.7062542483999146,-1.709171381454919,-1.6935029170881188,-1.7000113839083575,-1.6820587458078429,-1.7245416036424812,-1.700125227074339
14,1519089596,-1.701197713093188,-1.7077661383327916,-1.7165090629391309,-1.702669204169287,-1.7010807755092745,-1.6966796503955597,-1.6915040652239308,-1.705838319007737,-1.7070343596032644,-1.700726609358212,-1.6882752597425261,-1.682184688243414,-1.7021554922586883,-1.7079110871102912,-1.6883663456133002,-1.7021090505306293,-1.6968815923517058,-1.7008314473720445,-1.6931492748582002,-1.709603524191972,-1.7057522228641613,-1.7087721429349783,-1.71850825689875,-1.7062884896912847,0.233056793510308,-1.7176677012229493,-1.688624171011448,-1.676962053284537,0.04556453176212758,-1.6989598890132598,-1.6997248166783079,-1.681173308174419,-1.701912012546607,-1.7177869502239287,-1.7250518009942049,-1.6992956288953844,-1.7028279167814147,0.056297157443045316,-1.7062446372675502,-1.7207911604326351,-1.71825955254901,-1.6939320505477398,-1.710131179297043,-1.696107771826212,-1.7223906751937637,-1.710908147456272,-1.7172274671627918,-1.7178118135678333,-1.704892771969939,-1.7002025166406574,-1.695879702079074,-1.6773221083931371,-1.6913830258868212,-1.6930199171703093,-1.7167520323385836,-1.702413847442401,-1.6852532319959823,-1.6923615775059633,-1.6857446680666408,-1.7001728619053873,-1.6986369922520015,-1.727250317614574,-1.694947603566534,-1.700489014482481,-1.7090266653590525,-1.70336547306853,-1.7084832604771931,-1.6947168374246873,-1.3867522052633134,-1.7014877280091556,-1.7168146713687813,-1.6939147777895498,-1.6630355884964987,-1.695114548658026,-1.6904721313879163,-1.7051924525201183,-1.709922785841601,-1.690950725522908,-1.7563143158123924,-1.692398213523836,-1.6986874349687628,-1.6892310301051379,0.32732562488938116,-1.71477736850453,-1.71199580282013,-1.6833205482878617,-1.6866666939469737,-1.7086124222664656,-1.6977228632098744,-1.7038298593688466,-1.7067864387382339,-1.6911613792801357,-1.6976491354047842,-1.6797198898094716,-1.7220880576071407,-1.6976800008778672
15,1519089602,-1.6987268575073244,-1.7053711491363017,-1.7140368295974857,-1.7002247636274643,-1.6986561823045023,-1.6944315256690028,-1.6891380458319065,-1.7033805899266536,-1.704593597077629,-1.698301528709752,-1.6859716093450852,-1.6798271607708102,-1.699746756257092,-1.7055022482641122,-1.6790561570361984,-1.6996809103805346,-1.6945260383517786,-1.6984131642176434,-1.6931492748582002,-1.7071880888380913,-1.7033008901160556,-1.70625262812487,-1.7159704678017507,-1.7038801038342235,0.25496774720928256,-1.7151490365702255,-1.6862068105527201,-1.6746435547506258,0.04556453176212758,-1.6964874022397143,-1.697348233898755,-1.6787799170581683,-1.699489605871298,-1.715290989723677,-1.7226043113808012,-1.6969525222190616,-1.7003190844293696,0.056297157443045316,-1.703765286928005,-1.7183258624546156,-1.7157937751051755,-1.6939320505477398,-1.7076089838259676,-1.6936579503920668,-1.7194614250909985,-1.7086876227704664,-1.7147473658205925,-1.7153417666487434,-1.702465361708935,-1.6979059208883587,-1.693464632738243,-1.6750092099760525,-1.6913830258868212,-1.6930199171703093,-1.714303341134518,-1.7001824151643994,-1.6828464263222154,-1.689833952265715,-1.683371459270694,-1.6977609313804958,-1.6964331607161491,-1.724775012827409,-1.6926377281859304,-1.6980769540177603,-1.7065908665012903,-1.7009188506954698,-1.705968900845773,-1.6922000959013637,-1.3867522052633134,-1.6990761575470414,-1.714261409485346,-1.6939147777895498,-1.66088872816817,-1.692783313709506,-1.6880602302241738,-1.7027403479134746,-1.7074831461528888,-1.690950725522908,-1.753905161716469,-1.6899584748119667,-1.696249329823414,-1.6815956220527022,0.3290373496872683,-1.7123254463304551,-1.709597266226914,-1.6808404180780954,-1.6843282330947627,-1.7062069450665085,-1.6953449883113703,-1.701400390203913,-1.7043972363018058,-1.6887918091671839,-1.695284545284655,-1.677248759207757,-1.7196408687240066,-1.695186959040257
16,1519089607,-1.6962903773501268,-1.7029021124523447,-1.711569935600328,-1.6977398700929156,-1.6961962389107497,-1.6920897016633032,-1.6867619295484295,-1.700863883666752,-1.7022912064462847,-1.6958267130581206,-1.6835978272146388,-1.6774026281135697,-1.6973070145320268,-1.7030050393139518,-1.6790561570361984,-1.697213527091774,-1.6921650503621204,-1.6959614828808676,-1.6931492748582002,-1.7047442825860166,-1.7007650101741612,-1.7037222389758466,-1.713408581392778,-1.701402166865985,0.2315542605082725,-1.7127154380546268,-1.6837341625542475,-1.6722523133178424,0.04556453176212758,-1.6939855813641085,-1.6949343779064172,-1.676348846136514,-1.6970439965362694,-1.7128679419537687,-1.7200654804115807,-1.694476936659304,-1.697746170056609,0.056297157443045316,-1.70120107863177,-1.7158127827541165,-1.7133091579776594,-1.6939320505477398,-1.705022228407964,-1.6913018908220656,-1.7157918541846184,-1.7063832001339692,-1.712281184061695,-1.7128464632289415,-1.699989979714692,-1.6955437095597856,-1.691074026357216,-1.6726026641210447,-1.6913830258868212,-1.6930199171703093,-1.7118339752508864,-1.6978047784420094,-1.680411333181425,-1.6873431257924052,-1.6809468367618956,-1.6953115313286689,-1.6940506884549194,-1.7222429498906435,-1.6902760838040802,-1.6956253584815468,-1.7041123864880627,-1.698432432290836,-1.7034631678593832,-1.6897041327568136,-1.3867522052633134,-1.6965734165487014,-1.7116702396017691,-1.6939147777895498,-1.658663784010001,-1.690412458207385,-1.6855863805404114,-1.7002641884587875,-1.7050141715993172,-1.690950725522908,-1.7516509270708107,-1.6876325683762965,-1.6937179421967765,-1.6815956220527022,0.31428164795733415,-1.709844660259991,-1.7071351009748323,-1.678391145685515,-1.6819227692444296,-1.7037374621451893,-1.6929249696280786,-1.6989328080409778,-1.7019856840072014,-1.6863724709979362,-1.6929638213609615,-1.674841307109794,-1.7171280819784673,-1.6926761177768634
17,1519089613,-1.693873752885801,-1.700514898521545,-1.709153982363501,-1.6953710298356222,-1.6938606580992752,-1.689779190917943,-1.684389194127965,-1.6985082683317514,-1.6997983489360564,-1.6934793634549299,-1.6813946157367676,-1.6750851697847537,-1.6949584267057078,-1.7006205952588471,-1.6790561570361984,-1.694864750200203,-1.6898144020233083,-1.6936168345236353,-1.6931492748582002,-1.702411379880684,-1.6984225341423442,-1.7012405660110563,-1.7109584490741445,-1.6990655190554407,0.25796098224483366,-1.7103292332647508,-1.6813652008808175,-1.6700232582461445,0.04556453176212758,-1.691656764076265,-1.6926248847359915,-1.6740421934905223,-1.694699325095686,-1.710490943327272,-1.7176422221287337,-1.6921397050575184,-1.6954050711943998,0.056297157443045316,-1.6988391144667305,-1.7134347987790146,-1.7108899157696462,-1.6939320505477398,-1.7026510719622405,-1.6888776675883495,-1.7123607519986337,-1.704096075302004,-1.7098739331554698,-1.7104601661146441,-1.6976329289673895,-1.693228681320664,-1.6886779258172038,-1.6703842102914266,-1.6913830258868212,-1.6930199171703093,-1.7094298357189694,-1.6955948501815088,-1.6780721156492824,-1.684955731699064,-1.6786121336510993,-1.692976513295752,-1.6918692350147522,-1.719810511663782,-1.688009619774904,-1.6932923916330873,-1.7017557545740063,-1.6960195416369515,-1.701009032327799,-1.6873160757673702,-1.3867522052633134,-1.6942949274133188,-1.7092099761401354,-1.6939147777895498,-1.6566552162587656,-1.6881366228927162,-1.683228624258194,-1.6978552990533256,-1.7026582075659948,-1.690950725522908,-1.7493682500448269,-1.6852002792512748,-1.6913949850119494,-1.6815956220527022,0.35773515555801727,-1.7074765525832911,-1.704742387330929,-1.6760954975265974,-1.6795974845063069,-1.7014388744180442,-1.6906106213869578,-1.6965838817759875,-1.69962576235934,-1.6840388170048413,-1.6906479409680528,-1.6725723847027145,-1.7147580288453743,-1.6903357536659978
18,1519089619,-1.6914369294409213,-1.6981330535830925,-1.7067083937401646,-1.6929273082446055,-1.6914465037602988,-1.6875026362277268,-1.6820923669705263,-1.6960764597142595,-1.6970632757084287,-1.6910554307495105,-1.6791673031304566,-1.67278140922988,-1.6925491063224374,-1.6981909210350015,-1.6790561570361984,-1.6924421553634503,-1.6875305015092665,-1.6912133925714874,-1.6846201049398024,-1.6999636352909957,-1.6959687625986788,-1.6987708039295508,-1.708439174577459,-1.6966873404890361,0.24841339064922216,-1.7078757699986806,-1.6788665454177876,-1.667674499483378,0.04556453176212758,-1.6892469496478444,-1.6902517184508687,-1.6717037653686821,-1.6922938365846114,-1.7080424746301213,-1.7150927495967985,-1.6897210341167512,-1.6928996004429562,0.056297157443045316,-1.696366151182976,-1.710967565195192,-1.7084739620508833,-1.6939320505477398,-1.7001370994511553,-1.6864700789260612,-1.7092713363373941,-1.7013415738679734,-1.7074317480401806,-1.707953922677264,-1.6952044453293897,-1.6909378361418705,-1.686252477552575,-1.6680351211971172,-1.6913830258868212,-1.6848674456738315,-1.7070448625557564,-1.693263183007387,-1.6756164305138876,-1.682460254613485,-1.6762754656029657,-1.6905685938982196,-1.689596935968671,-1.7172640695053838,-1.685624369590412,-1.6908840136765495,-1.6993307263828024,-1.6935449362421853,-1.6985455029773697,-1.6848241853608723,-1.3867522052633134,-1.69192287625405,-1.70667968267924,-1.6939147777895498,-1.6545696728831556,-1.6857605639551283,-1.6808326445078725,-1.6953889978022667,-1.7002304908553114,-1.690950725522908,-1.7465587905663955,-1.6827895855087944,-1.6890043279690339,-1.6815956220527022,0.3741972989846104,-1.704986664797794,-1.7023316445483034,-1.6736670510400165,-1.6772402087716116,-1.6989787057316013,-1.6882183938816009,-1.694161567969942,-1.6972168224923445,-1.6816774793648912,-1.6882704841725331,-1.670117101574701,-1.712273870428018,-1.687939340821703
19,1519089624,-1.6890177686472163,-1.6957470906964038,-1.7042969728036717,-1.6905012973695899,-1.6890504741352854,-1.6851019316176592,-1.6796904063522977,-1.6936892506015255,-1.6946594642765158,-1.6886403789240987,-1.6769383313630555,-1.6704918006572977,-1.6901454026514369,-1.6958154521747197,-1.677194119320778,-1.6900373557877801,-1.6851516352256926,-1.6888280792544854,-1.6846201049398024,-1.6974781088551185,-1.6936054875834483,-1.6963722304972086,-1.705862392422444,-1.6943435670783606,0.22737792862072498,-1.7053985106230374,-1.6765043572980536,-1.6653572886859882,0.04556453176212758,-1.686828462355453,-1.687886959280833,-1.6695037747804153,-1.6899116400519825,-1.7055705088404547,-1.7125856231489027,-1.6873997454344372,-1.690349925896777,0.056297157443045316,-1.693989173253168,-1.7085139268633907,-1.70608831762465,-1.6853983432589565,-1.697630526289789,-1.6841331000111537,-1.7064737779160413,-1.6991184101273848,-1.7050256551408856,-1.7055122622029075,-1.6927932476963472,-1.6885527599230288,-1.6838697199752857,-1.6657434989960564,-1.6828519130691983,-1.6848674456738315,-1.704663985991223,-1.6910050230487261,-1.6732775792384864,-1.6799731244319083,-1.6739302806788983,-1.6881798606259133,-1.6874017262394652,-1.7147585166827455,-1.683255038831367,-1.6884945892508887,-1.696920368294389,-1.6911325742801517,-1.6961423587090771,-1.6823428727601493,-1.3867522052633134,-1.6895640964749215,-1.7040518483392137,-1.685758005729626,-1.6525399707685413,-1.6834130640004399,-1.6785427359830571,-1.6929766242701283,-1.697820543018219,-1.6833552081947443,-1.744313919377627,-1.680463091622059,-1.6866616873169396,-1.678668715632602,0.34852142701630406,-1.7025631617715635,-1.6999286093294463,-1.6713033737780625,-1.6748677479960885,-1.6964735212704873,-1.6858329044605758,-1.691755092525258,-1.6948029940637954,-1.6792934028591793,-1.6858944163222014,-1.6677644175564996,-1.7098053885718127,-1.6855359776289522
20,1519089630,-1.686558933962782,-1.693307373904027,-1.701818943192902,-1.6880535363508005,-1.6866082738800394,-1.6827548220223503,-1.67727117303278,-1.6911814732234518,-1.6922044232252027,-1.6861920230815706,-1.6746178295988898,-1.6681307653485062,-1.6877235344289185,-1.693357938253148,-1.677194119320778,-1.6876008712103563,-1.6827659612979864,-1.6864024912767346,-1.6846201049398024,-1.6950206853001089,-1.6911155899658636,-1.6938867965052893,-1.7032472612493608,-1.6919093924594613,0.23680721053113682,-1.7029068737491189,-1.674053711513212,-1.6630837261549596,0.04556453176212758,-1.6843836715842404,-1.6854828089121456,-1.6672384302215613,-1.6874732665317174,-1.70308106410793,-1.7100783584934909,-1.6849530400083212,-1.6878584986086576,0.056297157443045316,-1.691481314433361,-1.7059837032257796,-1.7036816797029117,-1.6853983432589565,-1.695130522296513,-1.6816944858689873,-1.7045019619294899,-1.6969823112032274,-1.7025531273440102,-1.7030715658377427,-1.6903513843835267,-1.686197859682,-1.6813952032657826,-1.663531852343907,-1.6828519130691983,-1.6848674456738315,-1.7022797969578223,-1.6886892827973232,-1.6708713346822892,-1.6775208740033603,-1.6715418697103788,-1.685758539914095,-1.6851484816351796,-1.7122504337482929,-1.6808837512627666,-1.6860734822202836,-1.6944686155946558,-1.6887014179649937,-1.6936403345256124,-1.679861556337412,-1.3867522052633134,-1.6871569251354868,-1.7014151406799285,-1.685758005729626,-1.6503774846636126,-1.6810474430371234,-1.6762026863883122,-1.690516154322206,-1.6953701488659871,-1.6833552081947443,-1.7420501452702506,-1.6780694073898232,-1.6842817963695746,-1.678668715632602,0.3448549547640397,-1.7001230581151354,-1.6974739061318984,-1.6688508112865155,-1.6724933578184875,-1.6940170746709,-1.683411383705696,-1.6893176072179001,-1.6924199720487274,-1.6768789733531262,-1.6835572292700622,-1.6653276076498593,-1.707253840431601,-1.6831006875626375
21,1519089635,-1.6818697833715586,-1.6887802678531652,-1.6971301803887526,-1.6834105007211067,-1.6820306369544786,-1.6783714841111184,-1.6726996211837775,-1.6865034387086,-1.6871412580200116,-1.6815675569759339,-1.670169906554619,-1.6636190134055187,-1.683141191678365,-1.688761282860368,-1.6753320816053576,-1.6830140016978954,-1.6782612409744115,-1.681839023817873,-1.6846201049398024,-1.6903802242146253,-1.6864783947095596,-1.6891311622522325,-1.6984946272882995,-1.6873215449335834,0.24654409762306773,-1.6982788228717787,-1.6694371468419877,-1.6586873978824814,0.04556453176212758,-1.6797253234038443,-1.6808761818883802,-1.66288584701357,-1.6828598812430384,-1.698448663940901,-1.7053017428961694,-1.6804329985166566,-1.6832899594468338,0.056297157443045316,-1.6868177425127258,-1.701276582407665,-1.698963356111981,-1.6768646359701733,-1.6904972399257068,-1.6770253049670034,-1.6981772019870676,-1.6924032152750594,-1.6978759388533136,-1.6983707523335128,-1.685737851267996,-1.6817692620178553,-1.676719519690262,-1.659213537595833,-1.6828519130691983,-1.6848674456738315,-1.6975647526072475,-1.6842319109625046,-1.6662895363061199,-1.6728218753467035,-1.667017360545,-1.68116812116545,-1.6807406855062716,-1.707469631160137,-1.676517441229536,-1.6815085563409424,-1.6898523939535426,-1.6840601974028262,-1.688923462819973,-1.675140075372358,-1.3867522052633134,-1.682605094092342,-1.696651664551601,-1.6764663784265825,-1.6463645042214672,-1.6766593540399364,-1.6717337138060526,-1.6858584067616573,-1.6907513535182301,-1.6833552081947443,-1.7375888100720733,-1.6733992454616835,-1.6796631794156425,-1.675334587449705,0.3458640270985966,-1.6954631952879147,-1.692903730338825,-1.6642808125781658,-1.6680324492567926,-1.6893745114762848,-1.6788100507819206,-1.6847218842661356,-1.687894386190575,-1.6723634785258406,-1.6790940481032697,-1.6607760548871342,-1.702548164407023,-1.6784400987066683
